dataset,trial,alpha,beta,epoch,loss,val_accuracy
mnist,1,0.7,1.0,142,0.3753,0.8869
mnist,1,0.7,1.0,143,0.3759,0.8867
mnist,1,0.7,1.0,144,0.3718,0.8878
mnist,1,0.7,1.0,145,0.3664,0.8879
mnist,1,0.7,1.0,146,0.3691,0.8872
mnist,1,0.7,1.0,147,0.3681,0.8878
mnist,1,0.7,1.0,148,0.3664,0.8888
mnist,1,0.7,1.0,149,0.3636,0.8895
mnist,1,0.7,1.0,150,0.3655,0.8886
mnist,1,0.7,1.0,151,0.3637,0.89
mnist,1,0.7,1.0,152,0.3599,0.89
mnist,1,0.7,1.0,153,0.3612,0.891
mnist,1,0.7,1.0,154,0.3576,0.8911
mnist,1,0.7,1.0,155,0.3547,0.8912
mnist,1,0.7,1.0,156,0.3562,0.8917
mnist,1,0.7,1.0,157,0.3548,0.8921
mnist,1,0.7,1.0,158,0.3522,0.8921
mnist,1,0.7,1.0,159,0.3499,0.8915
mnist,1,0.7,1.0,160,0.3508,0.8932
mnist,1,0.7,1.0,161,0.3498,0.893
mnist,1,0.7,1.0,162,0.3479,0.8934
mnist,1,0.7,1.0,163,0.3468,0.8923
mnist,1,0.7,1.0,164,0.3456,0.8932
mnist,1,0.7,1.0,165,0.344,0.8938
mnist,1,0.7,1.0,166,0.3436,0.8927
mnist,1,0.7,1.0,167,0.341,0.8939
mnist,1,0.7,1.0,168,0.343,0.8937
mnist,1,0.7,1.0,169,0.3386,0.8946
mnist,1,0.7,1.0,170,0.3359,0.895
mnist,1,0.7,1.0,171,0.3388,0.8945
mnist,1,0.7,1.0,172,0.3367,0.8953
mnist,1,0.7,1.0,173,0.3362,0.8947
mnist,1,0.7,1.0,174,0.3316,0.8961
mnist,1,0.7,1.0,175,0.3351,0.8951
mnist,1,0.7,1.0,176,0.3298,0.8957
mnist,1,0.7,1.0,177,0.3317,0.8957
mnist,1,0.7,1.0,178,0.3283,0.8964
mnist,1,0.7,1.0,179,0.3291,0.8961
mnist,1,0.7,1.0,180,0.3266,0.8965
mnist,1,0.7,1.0,181,0.3257,0.8969
mnist,1,0.7,1.0,182,0.3244,0.8974
mnist,1,0.7,1.0,183,0.3235,0.8977
mnist,1,0.7,1.0,184,0.3245,0.8973
mnist,1,0.7,1.0,185,0.3207,0.898
mnist,1,0.7,1.0,186,0.3209,0.8981
mnist,1,0.7,1.0,187,0.3199,0.8984
mnist,1,0.7,1.0,188,0.3187,0.898
mnist,1,0.7,1.0,189,0.3175,0.8991
mnist,1,0.7,1.0,190,0.3164,0.8994
mnist,1,0.7,1.0,191,0.3163,0.9
mnist,1,0.7,1.0,192,0.3142,0.8995
mnist,1,0.7,1.0,193,0.3122,0.8999
mnist,1,0.7,1.0,194,0.3104,0.9014
mnist,1,0.7,1.0,195,0.3094,0.9015
mnist,1,0.7,1.0,196,0.31,0.9023
mnist,1,0.7,1.0,197,0.3085,0.9016
mnist,1,0.7,1.0,198,0.3073,0.9023
mnist,1,0.7,1.0,199,0.306,0.9023
mnist,1,0.7,1.0,200,0.3056,0.9038
mnist,1,1.0,0.4,1,2.6549,0.2073
mnist,1,1.0,0.4,2,2.2993,0.1948
mnist,1,1.0,0.4,3,2.2991,0.1837
mnist,1,1.0,0.4,4,2.2988,0.1797
mnist,1,1.0,0.4,5,2.2986,0.1785
mnist,1,1.0,0.4,6,2.2983,0.1828
mnist,1,1.0,0.4,7,2.2978,0.1917
mnist,1,1.0,0.4,8,2.2968,0.2009
mnist,1,1.0,0.4,9,2.2954,0.2043
mnist,1,1.0,0.4,10,2.2928,0.2059
mnist,1,1.0,0.4,11,2.2891,0.2071
mnist,1,1.0,0.4,12,2.2829,0.2073
mnist,1,1.0,0.4,13,2.2735,0.2103
mnist,1,1.0,0.4,14,2.2581,0.2257
mnist,1,1.0,0.4,15,2.2323,0.2573
mnist,1,1.0,0.4,16,2.1876,0.286
mnist,1,1.0,0.4,17,2.1106,0.3308
mnist,1,1.0,0.4,18,1.9775,0.4289
mnist,1,1.0,0.4,19,1.765,0.4936
mnist,1,1.0,0.4,20,1.4886,0.5845
mnist,1,1.0,0.4,21,1.2236,0.6956
mnist,1,1.0,0.4,22,1.0172,0.7518
mnist,1,1.0,0.4,23,0.8736,0.7795
mnist,1,1.0,0.4,24,0.7819,0.801
mnist,1,1.0,0.4,25,0.716,0.8149
mnist,1,1.0,0.4,26,0.6667,0.8261
mnist,1,1.0,0.4,27,0.6247,0.8334
mnist,1,1.0,0.4,28,0.5952,0.8423
mnist,1,1.0,0.4,29,0.5661,0.8489
mnist,1,1.0,0.4,30,0.5407,0.8573
mnist,1,1.0,0.4,31,0.5196,0.8629
mnist,1,1.0,0.4,32,0.4987,0.8682
mnist,1,1.0,0.4,33,0.4824,0.8735
mnist,1,1.0,0.4,34,0.4649,0.8784
mnist,1,1.0,0.4,35,0.4505,0.8822
mnist,1,1.0,0.4,36,0.4363,0.8859
mnist,1,1.0,0.4,37,0.4254,0.8908
mnist,1,1.0,0.4,38,0.4128,0.8936
mnist,1,1.0,0.4,39,0.4019,0.897
mnist,1,1.0,0.4,40,0.3928,0.8985
mnist,1,1.0,0.4,41,0.3797,0.9007
mnist,1,1.0,0.4,42,0.3777,0.9036
mnist,1,1.0,0.4,43,0.3654,0.9056
mnist,1,1.0,0.4,44,0.3619,0.9079
mnist,1,1.0,0.4,45,0.3537,0.9093
mnist,1,1.0,0.4,46,0.3455,0.9122
mnist,1,1.0,0.4,47,0.3399,0.9128
mnist,1,1.0,0.4,48,0.3335,0.9145
mnist,1,1.0,0.4,49,0.3275,0.9162
mnist,1,1.0,0.4,50,0.3264,0.9172
mnist,1,1.0,0.4,51,0.3181,0.9179
mnist,1,1.0,0.4,52,0.3122,0.9197
mnist,1,1.0,0.4,53,0.3087,0.9206
mnist,1,1.0,0.4,54,0.3047,0.9203
mnist,1,1.0,0.4,55,0.2996,0.9218
mnist,1,1.0,0.4,56,0.2965,0.9217
mnist,1,1.0,0.4,57,0.2921,0.9229
mnist,1,1.0,0.4,58,0.2891,0.9234
mnist,1,1.0,0.4,59,0.2848,0.9244
mnist,1,1.0,0.4,60,0.2818,0.9251
mnist,1,1.0,0.4,61,0.2787,0.9272
mnist,1,1.0,0.4,62,0.2752,0.9277
mnist,1,1.0,0.4,63,0.2721,0.9286
mnist,1,1.0,0.4,64,0.266,0.9281
mnist,1,1.0,0.4,65,0.2658,0.9299
mnist,1,1.0,0.4,66,0.2636,0.9301
mnist,1,1.0,0.4,67,0.2592,0.9311
mnist,1,1.0,0.4,68,0.2579,0.9307
mnist,1,1.0,0.4,69,0.2524,0.9335
mnist,1,1.0,0.4,70,0.2533,0.933
mnist,1,1.0,0.4,71,0.2506,0.9335
mnist,1,1.0,0.4,72,0.2483,0.9338
mnist,1,1.0,0.4,73,0.2462,0.9346
mnist,1,1.0,0.4,74,0.2436,0.9348
mnist,1,1.0,0.4,75,0.2397,0.9357
mnist,1,1.0,0.4,76,0.2393,0.9358
mnist,1,1.0,0.4,77,0.2363,0.9356
mnist,1,1.0,0.4,78,0.2341,0.9364
mnist,1,1.0,0.4,79,0.2332,0.9377
mnist,1,1.0,0.4,80,0.2301,0.9379
mnist,1,1.0,0.4,81,0.231,0.9382
mnist,1,1.0,0.4,82,0.2255,0.9392
mnist,1,1.0,0.4,83,0.2282,0.9391
mnist,1,1.0,0.4,84,0.2213,0.9396
mnist,1,1.0,0.4,85,0.2234,0.9395
mnist,1,1.0,0.4,86,0.2205,0.9412
mnist,1,1.0,0.4,87,0.2185,0.9409
mnist,1,1.0,0.4,88,0.2209,0.9414
mnist,1,1.0,0.4,89,0.2129,0.942
mnist,1,1.0,0.4,90,0.2155,0.9421
mnist,1,1.0,0.4,91,0.2125,0.943
mnist,1,1.0,0.4,92,0.2101,0.9429
mnist,1,1.0,0.4,93,0.2058,0.9436
mnist,1,1.0,0.4,94,0.2097,0.9437
mnist,1,1.0,0.4,95,0.2064,0.9441
mnist,1,1.0,0.4,96,0.2033,0.9449
mnist,1,1.0,0.4,97,0.2039,0.9449
mnist,1,1.0,0.4,98,0.2027,0.9456
mnist,1,1.0,0.4,99,0.2,0.9453
mnist,1,1.0,0.4,100,0.2007,0.9462
mnist,1,1.0,0.4,101,0.1982,0.9461
mnist,1,1.0,0.4,102,0.1978,0.947
mnist,1,1.0,0.4,103,0.1938,0.9464
mnist,1,1.0,0.4,104,0.1963,0.9469
mnist,1,1.0,0.4,105,0.1934,0.9474
mnist,1,1.0,0.4,106,0.1911,0.9472
mnist,1,1.0,0.4,107,0.1932,0.9478
mnist,1,1.0,0.4,108,0.1908,0.9477
mnist,1,1.0,0.4,109,0.1862,0.9482
mnist,1,1.0,0.4,110,0.192,0.9475
mnist,1,1.0,0.4,111,0.1853,0.9496
mnist,1,1.0,0.4,112,0.1881,0.9491
mnist,1,1.0,0.4,113,0.1818,0.9492
mnist,1,1.0,0.4,114,0.1827,0.9497
mnist,1,1.0,0.4,115,0.1811,0.9509
mnist,1,1.0,0.4,116,0.18,0.95
mnist,1,1.0,0.4,117,0.1816,0.9503
mnist,1,1.0,0.4,118,0.1786,0.9511
mnist,1,1.0,0.4,119,0.1782,0.9504
mnist,1,1.0,0.4,120,0.1776,0.9509
mnist,1,1.0,0.4,121,0.1759,0.9518
mnist,1,1.0,0.4,122,0.1762,0.9514
mnist,1,1.0,0.4,123,0.175,0.9516
mnist,1,1.0,0.4,124,0.1731,0.9523
mnist,1,1.0,0.4,125,0.173,0.9519
mnist,1,1.0,0.4,126,0.1714,0.9529
mnist,1,1.0,0.4,127,0.1731,0.9521
mnist,1,1.0,0.4,128,0.1701,0.9533
mnist,1,1.0,0.4,129,0.17,0.9534
mnist,1,1.0,0.4,130,0.1688,0.9529
mnist,1,1.0,0.4,131,0.169,0.9535
mnist,1,1.0,0.4,132,0.1655,0.9531
mnist,1,1.0,0.4,133,0.1658,0.9535
mnist,1,1.0,0.4,134,0.1674,0.9542
mnist,1,1.0,0.4,135,0.1646,0.9539
mnist,1,1.0,0.4,136,0.1626,0.9544
mnist,1,1.0,0.4,137,0.1636,0.9546
mnist,1,1.0,0.4,138,0.1634,0.9554
mnist,1,1.0,0.4,139,0.1624,0.9547
mnist,1,1.0,0.4,140,0.161,0.9556
mnist,1,1.0,0.4,141,0.1611,0.955
mnist,1,1.0,0.4,142,0.1598,0.9551
mnist,1,1.0,0.4,143,0.1601,0.9553
mnist,1,1.0,0.4,144,0.1555,0.9558
mnist,1,1.0,0.4,145,0.1563,0.956
mnist,1,1.0,0.4,146,0.158,0.9559
mnist,1,1.0,0.4,147,0.1564,0.9567
mnist,1,1.0,0.4,148,0.1551,0.9564
mnist,1,1.0,0.4,149,0.1513,0.9569
mnist,1,1.0,0.4,150,0.1567,0.9559
mnist,1,1.0,0.4,151,0.1523,0.9561
mnist,1,1.0,0.4,152,0.1538,0.9565
mnist,1,1.0,0.4,153,0.1497,0.9568
mnist,1,1.0,0.4,154,0.1533,0.9573
mnist,1,1.0,0.4,155,0.155,0.9567
mnist,1,1.0,0.4,156,0.1478,0.9567
mnist,1,1.0,0.4,157,0.1491,0.9573
mnist,1,1.0,0.4,158,0.1482,0.957
mnist,1,1.0,0.4,159,0.1476,0.957
mnist,1,1.0,0.4,160,0.148,0.9571
mnist,1,1.0,0.4,161,0.1466,0.9582
mnist,1,1.0,0.4,162,0.1482,0.9579
mnist,1,1.0,0.4,163,0.145,0.9576
mnist,1,1.0,0.4,164,0.1457,0.9586
mnist,1,1.0,0.4,165,0.1462,0.9579
mnist,1,1.0,0.4,166,0.1464,0.9585
mnist,1,1.0,0.4,167,0.1428,0.9579
mnist,1,1.0,0.4,168,0.1441,0.9589
mnist,1,1.0,0.4,169,0.1443,0.9588
mnist,1,1.0,0.4,170,0.1426,0.9583
mnist,1,1.0,0.4,171,0.1421,0.9583
mnist,1,1.0,0.4,172,0.1408,0.9582
mnist,1,1.0,0.4,173,0.1411,0.9592
mnist,1,1.0,0.4,174,0.1406,0.9582
mnist,1,1.0,0.4,175,0.1398,0.9588
mnist,1,1.0,0.4,176,0.1409,0.9593
mnist,1,1.0,0.4,177,0.1383,0.9592
mnist,1,1.0,0.4,178,0.1379,0.9595
mnist,1,1.0,0.4,179,0.1388,0.9594
mnist,1,1.0,0.4,180,0.1375,0.9596
mnist,1,1.0,0.4,181,0.1372,0.9595
mnist,1,1.0,0.4,182,0.1364,0.9597
mnist,1,1.0,0.4,183,0.1381,0.9596
mnist,1,1.0,0.4,184,0.1328,0.9597
mnist,1,1.0,0.4,185,0.1373,0.9598
mnist,1,1.0,0.4,186,0.1352,0.9598
mnist,1,1.0,0.4,187,0.1344,0.9598
mnist,1,1.0,0.4,188,0.1338,0.96
mnist,1,1.0,0.4,189,0.1328,0.9603
mnist,1,1.0,0.4,190,0.1331,0.9602
mnist,1,1.0,0.4,191,0.1336,0.9604
mnist,1,1.0,0.4,192,0.1313,0.9605
mnist,1,1.0,0.4,193,0.1316,0.9608
mnist,1,1.0,0.4,194,0.1309,0.9606
mnist,1,1.0,0.4,195,0.13,0.96
mnist,1,1.0,0.4,196,0.132,0.9603
mnist,1,1.0,0.4,197,0.1299,0.9608
mnist,1,1.0,0.4,198,0.1311,0.9605
mnist,1,1.0,0.4,199,0.1276,0.9611
mnist,1,1.0,0.4,200,0.1288,0.9611
mnist,1,0.6,1.0,1,6.8172,0.8157
mnist,1,0.6,1.0,2,0.6049,0.8822
mnist,1,0.6,1.0,3,0.4379,0.9081
mnist,1,0.6,1.0,4,0.351,0.9257
mnist,1,0.6,1.0,5,0.3039,0.9338
mnist,1,0.6,1.0,6,0.2724,0.9402
mnist,1,0.6,1.0,7,0.2496,0.945
mnist,1,0.6,1.0,8,0.2306,0.9478
mnist,1,0.6,1.0,9,0.216,0.9505
mnist,1,0.6,1.0,10,0.2055,0.9526
mnist,1,0.6,1.0,11,0.1958,0.955
mnist,1,0.6,1.0,12,0.1879,0.9559
mnist,1,0.6,1.0,13,0.1826,0.9574
mnist,1,0.6,1.0,14,0.1725,0.9583
mnist,1,0.6,1.0,15,0.1688,0.9593
mnist,1,0.6,1.0,16,0.1609,0.9597
mnist,1,0.6,1.0,17,0.1595,0.9609
mnist,1,0.6,1.0,18,0.1534,0.9612
mnist,1,0.6,1.0,19,0.1501,0.962
mnist,1,0.6,1.0,20,0.1444,0.9626
mnist,1,0.6,1.0,21,0.1431,0.963
mnist,1,0.6,1.0,22,0.1391,0.9649
mnist,1,0.6,1.0,23,0.1364,0.9651
mnist,1,0.6,1.0,24,0.1333,0.9654
mnist,1,0.6,1.0,25,0.1315,0.966
mnist,1,0.6,1.0,26,0.1287,0.9676
mnist,1,0.6,1.0,27,0.125,0.9685
mnist,1,0.6,1.0,28,0.1219,0.9687
mnist,1,0.6,1.0,29,0.1224,0.9696
mnist,1,0.6,1.0,30,0.1203,0.9699
mnist,1,0.6,1.0,31,0.1175,0.9706
mnist,1,0.6,1.0,32,0.1146,0.9704
mnist,1,0.6,1.0,33,0.114,0.9703
mnist,1,0.6,1.0,34,0.1118,0.9713
mnist,1,0.6,1.0,35,0.1112,0.9717
mnist,1,0.6,1.0,36,0.1101,0.9716
mnist,1,0.6,1.0,37,0.107,0.9723
mnist,1,0.6,1.0,38,0.1057,0.9714
mnist,1,0.6,1.0,39,0.1068,0.9725
mnist,1,0.6,1.0,40,0.1034,0.9728
mnist,1,0.6,1.0,41,0.1046,0.9732
mnist,1,0.6,1.0,42,0.1019,0.9739
mnist,1,0.6,1.0,43,0.1009,0.9733
mnist,1,0.6,1.0,44,0.0979,0.9742
mnist,1,0.6,1.0,45,0.0979,0.9736
mnist,1,0.6,1.0,46,0.0961,0.9741
mnist,1,0.6,1.0,47,0.0955,0.9751
mnist,1,0.6,1.0,48,0.0937,0.9748
mnist,1,0.6,1.0,49,0.0936,0.9744
mnist,1,0.6,1.0,50,0.0916,0.9754
mnist,1,0.6,1.0,51,0.092,0.9751
mnist,1,0.6,1.0,52,0.0902,0.9747
mnist,1,0.6,1.0,53,0.0895,0.9753
mnist,1,0.6,1.0,54,0.0881,0.9758
mnist,1,0.6,1.0,55,0.0885,0.9756
mnist,1,0.6,1.0,56,0.0883,0.9753
mnist,1,0.6,1.0,57,0.0875,0.976
mnist,1,0.6,1.0,58,0.0861,0.9757
mnist,1,0.6,1.0,59,0.0867,0.9759
mnist,1,0.6,1.0,60,0.0838,0.9758
mnist,1,0.6,1.0,61,0.0824,0.9759
mnist,1,0.6,1.0,62,0.0828,0.9762
mnist,1,0.6,1.0,63,0.0824,0.9763
mnist,1,0.6,1.0,64,0.0837,0.9765
mnist,1,0.6,1.0,65,0.0796,0.9767
mnist,1,0.6,1.0,66,0.0799,0.9764
mnist,1,0.6,1.0,67,0.0799,0.9768
mnist,1,0.6,1.0,68,0.079,0.9763
mnist,1,0.6,1.0,69,0.0781,0.9768
mnist,1,0.6,1.0,70,0.0776,0.9768
mnist,1,0.6,1.0,71,0.0767,0.9772
mnist,1,0.6,1.0,72,0.0765,0.9769
mnist,1,0.6,1.0,73,0.0754,0.9777
mnist,1,0.6,1.0,74,0.0765,0.9774
mnist,1,0.6,1.0,75,0.0761,0.9774
mnist,1,0.6,1.0,76,0.075,0.9776
mnist,1,0.6,1.0,77,0.0745,0.9778
mnist,1,0.6,1.0,78,0.0738,0.9773
mnist,1,0.6,1.0,79,0.0723,0.9775
mnist,1,0.6,1.0,80,0.0738,0.9771
mnist,1,0.6,1.0,81,0.0726,0.9778
mnist,1,0.6,1.0,82,0.0704,0.9779
mnist,1,0.6,1.0,83,0.0715,0.9776
mnist,1,0.6,1.0,84,0.0704,0.9778
mnist,1,0.6,1.0,85,0.0701,0.9779
mnist,1,0.6,1.0,86,0.0703,0.9778
mnist,1,0.6,1.0,87,0.0688,0.9783
mnist,1,0.6,1.0,88,0.0708,0.9781
mnist,1,0.6,1.0,89,0.0684,0.9783
mnist,1,0.6,1.0,90,0.0689,0.9783
mnist,1,0.6,1.0,91,0.0676,0.9779
mnist,1,0.6,1.0,92,0.0688,0.9779
mnist,1,0.6,1.0,93,0.0678,0.9785
mnist,1,0.6,1.0,94,0.0674,0.9782
mnist,1,0.6,1.0,95,0.0662,0.9788
mnist,1,0.6,1.0,96,0.0661,0.979
mnist,1,0.6,1.0,97,0.0669,0.9785
mnist,1,0.6,1.0,98,0.0652,0.9789
mnist,1,0.6,1.0,99,0.0647,0.9787
mnist,1,0.6,1.0,100,0.0657,0.9792
mnist,1,0.6,1.0,101,0.0648,0.9794
mnist,1,0.6,1.0,102,0.0642,0.9789
mnist,1,0.6,1.0,103,0.0631,0.979
mnist,1,0.6,1.0,104,0.0647,0.9792
mnist,1,0.6,1.0,105,0.0619,0.979
mnist,1,0.6,1.0,106,0.0625,0.9791
mnist,1,0.6,1.0,107,0.0609,0.9797
mnist,1,0.6,1.0,108,0.0622,0.9801
mnist,1,0.6,1.0,109,0.061,0.9797
mnist,1,0.6,1.0,110,0.0603,0.9795
mnist,1,0.6,1.0,111,0.0606,0.9797
mnist,1,0.6,1.0,112,0.0606,0.9801
mnist,1,0.6,1.0,113,0.0598,0.9805
mnist,1,0.6,1.0,114,0.06,0.9799
mnist,1,0.6,1.0,115,0.0599,0.9806
mnist,1,0.6,1.0,116,0.0581,0.9802
mnist,1,0.6,1.0,117,0.0587,0.9804
mnist,1,0.6,1.0,118,0.0599,0.9804
mnist,1,0.6,1.0,119,0.0593,0.9805
mnist,1,0.6,1.0,120,0.057,0.9813
mnist,1,0.6,1.0,121,0.0578,0.9814
mnist,1,0.6,1.0,122,0.0561,0.9815
mnist,1,0.6,1.0,123,0.0577,0.9809
mnist,1,0.6,1.0,124,0.0573,0.9813
mnist,1,0.6,1.0,125,0.0567,0.9815
mnist,1,0.6,1.0,126,0.0551,0.9809
mnist,1,0.6,1.0,127,0.056,0.9812
mnist,1,0.6,1.0,128,0.0557,0.9815
mnist,1,0.6,1.0,129,0.0562,0.9817
mnist,1,0.6,1.0,130,0.0546,0.9812
mnist,1,0.6,1.0,131,0.0555,0.9815
mnist,1,0.6,1.0,132,0.0546,0.9817
mnist,1,0.6,1.0,133,0.0547,0.9816
mnist,1,0.6,1.0,134,0.0549,0.9814
mnist,1,0.6,1.0,135,0.054,0.9811
mnist,1,0.6,1.0,136,0.0541,0.9822
mnist,1,0.6,1.0,137,0.0537,0.9817
mnist,1,0.6,1.0,138,0.053,0.982
mnist,1,0.6,1.0,139,0.0531,0.9818
mnist,1,0.6,1.0,140,0.0525,0.9815
mnist,1,0.6,1.0,141,0.0528,0.9822
mnist,1,0.6,1.0,142,0.0532,0.9818
mnist,1,0.6,1.0,143,0.0512,0.9822
mnist,1,0.6,1.0,144,0.0519,0.982
mnist,1,0.6,1.0,145,0.0521,0.9822
mnist,1,0.6,1.0,146,0.0521,0.9821
mnist,1,0.6,1.0,147,0.0503,0.9821
mnist,1,0.6,1.0,148,0.0518,0.9824
mnist,1,0.6,1.0,149,0.051,0.9824
mnist,1,0.6,1.0,150,0.052,0.9823
mnist,1,0.6,1.0,151,0.051,0.9826
mnist,1,0.6,1.0,152,0.0499,0.9825
mnist,1,0.6,1.0,153,0.0495,0.982
mnist,1,0.6,1.0,154,0.0499,0.982
mnist,1,0.6,1.0,155,0.0507,0.9822
mnist,1,0.6,1.0,156,0.0509,0.9827
mnist,1,0.6,1.0,157,0.0494,0.983
mnist,1,0.6,1.0,158,0.0493,0.9826
mnist,1,0.6,1.0,159,0.0498,0.9826
mnist,1,0.6,1.0,160,0.0493,0.9829
mnist,1,0.6,1.0,161,0.0499,0.9828
mnist,1,0.6,1.0,162,0.0493,0.9829
mnist,1,0.6,1.0,163,0.0473,0.9831
mnist,1,0.6,1.0,164,0.0488,0.9829
mnist,1,0.6,1.0,165,0.0471,0.983
mnist,1,0.6,1.0,166,0.0482,0.983
mnist,1,0.6,1.0,167,0.0485,0.9833
mnist,1,0.6,1.0,168,0.0481,0.9829
mnist,1,0.6,1.0,169,0.0462,0.9828
mnist,1,0.6,1.0,170,0.0483,0.9834
mnist,1,0.6,1.0,171,0.0469,0.9835
mnist,1,0.6,1.0,172,0.0451,0.9834
mnist,1,0.6,1.0,173,0.0465,0.9836
mnist,1,0.6,1.0,174,0.0466,0.9836
mnist,1,0.6,1.0,175,0.0455,0.9838
mnist,1,0.6,1.0,176,0.046,0.9835
mnist,1,0.6,1.0,177,0.0459,0.9839
mnist,1,0.6,1.0,178,0.0476,0.9831
mnist,1,0.6,1.0,179,0.0459,0.984
mnist,1,0.6,1.0,180,0.0448,0.9842
mnist,1,0.6,1.0,181,0.0455,0.9838
mnist,1,0.6,1.0,182,0.0458,0.9838
mnist,1,0.6,1.0,183,0.0448,0.9834
mnist,1,0.6,1.0,184,0.0448,0.9836
mnist,1,0.6,1.0,185,0.0447,0.9838
mnist,1,0.6,1.0,186,0.0446,0.9838
mnist,1,0.6,1.0,187,0.0448,0.9835
mnist,1,0.6,1.0,188,0.0445,0.9839
mnist,1,0.6,1.0,189,0.0444,0.9839
mnist,1,0.6,1.0,190,0.0456,0.984
mnist,1,0.6,1.0,191,0.044,0.984
mnist,1,0.6,1.0,192,0.0425,0.9836
mnist,1,0.6,1.0,193,0.044,0.9837
mnist,1,0.6,1.0,194,0.043,0.9841
mnist,1,0.6,1.0,195,0.0432,0.984
mnist,1,0.6,1.0,196,0.0413,0.9837
mnist,1,0.6,1.0,197,0.0435,0.9841
mnist,1,0.6,1.0,198,0.0431,0.9843
mnist,1,0.6,1.0,199,0.0436,0.9839
mnist,1,0.6,1.0,200,0.0419,0.9842
mnist,1,0.1,0.7,1,3.3749,0.1683
mnist,1,0.1,0.7,2,2.2542,0.1846
mnist,1,0.1,0.7,3,2.2496,0.1953
mnist,1,0.1,0.7,4,2.2456,0.2055
mnist,1,0.1,0.7,5,2.2413,0.2108
mnist,1,0.1,0.7,6,2.2384,0.2207
mnist,1,0.1,0.7,7,2.235,0.2302
mnist,1,0.1,0.7,8,2.232,0.2312
mnist,1,0.1,0.7,9,2.2287,0.2364
mnist,1,0.1,0.7,10,2.2257,0.238
mnist,1,0.1,0.7,11,2.2228,0.2441
mnist,1,0.1,0.7,12,2.2197,0.2457
mnist,1,0.1,0.7,13,2.2161,0.245
mnist,1,0.1,0.7,14,2.213,0.2487
mnist,1,0.1,0.7,15,2.2108,0.2505
mnist,1,0.1,0.7,16,2.2058,0.2555
mnist,1,0.1,0.7,17,2.2018,0.253
mnist,1,0.1,0.7,18,2.1976,0.2607
mnist,1,0.1,0.7,19,2.193,0.2602
mnist,1,0.1,0.7,20,2.1892,0.2664
mnist,1,0.1,0.7,21,2.184,0.2696
mnist,1,0.1,0.7,22,2.1786,0.2744
mnist,1,0.1,0.7,23,2.1725,0.2784
mnist,1,0.1,0.7,24,2.1658,0.2835
mnist,1,0.1,0.7,25,2.1586,0.289
mnist,1,0.1,0.7,26,2.1531,0.291
mnist,1,0.1,0.7,27,2.1452,0.296
mnist,1,0.1,0.7,28,2.1374,0.2974
mnist,1,0.1,0.7,29,2.1314,0.2987
mnist,1,0.1,0.7,30,2.1234,0.3034
mnist,1,0.1,0.7,31,2.1136,0.3042
mnist,1,0.1,0.7,32,2.1065,0.3102
mnist,1,0.1,0.7,33,2.0964,0.3075
mnist,1,0.1,0.7,34,2.0872,0.3154
mnist,1,0.1,0.7,35,2.0798,0.3171
mnist,1,0.1,0.7,36,2.0685,0.3199
mnist,1,0.1,0.7,37,2.0583,0.3233
mnist,1,0.1,0.7,38,2.0467,0.3271
mnist,1,0.1,0.7,39,2.0357,0.3294
mnist,1,0.1,0.7,40,2.0256,0.3321
mnist,1,0.1,0.7,41,2.012,0.3316
mnist,1,0.1,0.7,42,2.001,0.3363
mnist,1,0.1,0.7,43,1.9865,0.3397
mnist,1,0.1,0.7,44,1.978,0.3436
mnist,1,0.1,0.7,45,1.963,0.3492
mnist,1,0.1,0.7,46,1.9499,0.3519
mnist,1,0.1,0.7,47,1.9366,0.3625
mnist,1,0.1,0.7,48,1.9237,0.3653
mnist,1,0.1,0.7,49,1.91,0.3708
mnist,1,0.1,0.7,50,1.8965,0.3765
mnist,1,0.1,0.7,51,1.8799,0.3843
mnist,1,0.1,0.7,52,1.861,0.3879
mnist,1,0.1,0.7,53,1.8493,0.3911
mnist,1,0.1,0.7,54,1.8313,0.397
mnist,1,0.1,0.7,55,1.8119,0.4072
mnist,1,0.1,0.7,56,1.7958,0.4069
mnist,1,0.1,0.7,57,1.7802,0.4161
mnist,1,0.1,0.7,58,1.7507,0.4161
mnist,1,0.1,0.7,59,1.7365,0.4227
mnist,1,0.1,0.7,60,1.7151,0.4306
mnist,1,0.1,0.7,61,1.6894,0.441
mnist,1,0.1,0.7,62,1.6653,0.4465
mnist,1,0.1,0.7,63,1.6456,0.4521
mnist,1,0.1,0.7,64,1.6155,0.4606
mnist,1,0.1,0.7,65,1.5886,0.4687
mnist,1,0.1,0.7,66,1.5636,0.4798
mnist,1,0.1,0.7,67,1.5325,0.4924
mnist,1,0.1,0.7,68,1.5001,0.5168
mnist,1,0.1,0.7,69,1.4737,0.5387
mnist,1,0.1,0.7,70,1.4438,0.5635
mnist,1,0.1,0.7,71,1.4113,0.5898
mnist,1,0.1,0.7,72,1.3715,0.6129
mnist,1,0.1,0.7,73,1.3473,0.6333
mnist,1,0.1,0.7,74,1.307,0.6508
mnist,1,0.1,0.7,75,1.277,0.6631
mnist,1,0.1,0.7,76,1.2387,0.6743
mnist,1,0.1,0.7,77,1.2033,0.6831
mnist,1,0.1,0.7,78,1.1651,0.6927
mnist,1,0.1,0.7,79,1.1279,0.7034
mnist,1,0.1,0.7,80,1.0977,0.7136
mnist,1,0.1,0.7,81,1.0699,0.7217
mnist,1,0.1,0.7,82,1.0424,0.7312
