dataset,trial,alpha,beta,epoch,loss,val_accuracy
cifar100,1,0.4,1.0,191,4.352,0.0538
cifar100,1,0.4,1.0,192,4.3476,0.0541
cifar100,1,0.4,1.0,193,4.3487,0.0542
cifar100,1,0.4,1.0,194,4.3455,0.0541
cifar100,1,0.4,1.0,195,4.3415,0.0543
cifar100,1,0.4,1.0,196,4.3438,0.055
cifar100,1,0.4,1.0,197,4.3408,0.0552
cifar100,1,0.4,1.0,198,4.3356,0.0554
cifar100,1,0.4,1.0,199,4.3353,0.0552
cifar100,1,0.4,1.0,200,4.3336,0.0557
cifar100,1,0.3,0.7,1,4.6113,0.0117
cifar100,1,0.3,0.7,2,4.6066,0.0128
cifar100,1,0.3,0.7,3,4.605,0.0116
cifar100,1,0.3,0.7,4,4.6035,0.0114
cifar100,1,0.3,0.7,5,4.6026,0.0108
cifar100,1,0.3,0.7,6,4.6016,0.0107
cifar100,1,0.3,0.7,7,4.6005,0.0106
cifar100,1,0.3,0.7,8,4.6003,0.0106
cifar100,1,0.3,0.7,9,4.6001,0.0105
cifar100,1,0.3,0.7,10,4.5994,0.0105
cifar100,1,0.3,0.7,11,4.5982,0.0107
cifar100,1,0.3,0.7,12,4.5985,0.0107
cifar100,1,0.3,0.7,13,4.598,0.0107
cifar100,1,0.3,0.7,14,4.5974,0.0107
cifar100,1,0.3,0.7,15,4.5966,0.0107
cifar100,1,0.3,0.7,16,4.5956,0.0109
cifar100,1,0.3,0.7,17,4.5956,0.0108
cifar100,1,0.3,0.7,18,4.5953,0.0109
cifar100,1,0.3,0.7,19,4.5945,0.0108
cifar100,1,0.3,0.7,20,4.594,0.0108
cifar100,1,0.3,0.7,21,4.5936,0.0108
cifar100,1,0.3,0.7,22,4.5929,0.0108
cifar100,1,0.3,0.7,23,4.5925,0.0109
cifar100,1,0.3,0.7,24,4.592,0.011
cifar100,1,0.3,0.7,25,4.5918,0.0112
cifar100,1,0.3,0.7,26,4.5911,0.0111
cifar100,1,0.3,0.7,27,4.5904,0.0111
cifar100,1,0.3,0.7,28,4.5901,0.0112
cifar100,1,0.3,0.7,29,4.5894,0.0111
cifar100,1,0.3,0.7,30,4.5891,0.0113
cifar100,1,0.3,0.7,31,4.5886,0.0113
cifar100,1,0.3,0.7,32,4.588,0.0115
cifar100,1,0.3,0.7,33,4.5876,0.0115
cifar100,1,0.3,0.7,34,4.5867,0.0116
cifar100,1,0.3,0.7,35,4.5866,0.0117
cifar100,1,0.3,0.7,36,4.5855,0.0118
cifar100,1,0.3,0.7,37,4.5854,0.0119
cifar100,1,0.3,0.7,38,4.5851,0.0124
cifar100,1,0.3,0.7,39,4.5845,0.0124
cifar100,1,0.3,0.7,40,4.5836,0.0128
cifar100,1,0.3,0.7,41,4.5834,0.0133
cifar100,1,0.3,0.7,42,4.5824,0.0134
cifar100,1,0.3,0.7,43,4.5819,0.0137
cifar100,1,0.3,0.7,44,4.5808,0.0141
cifar100,1,0.3,0.7,45,4.5809,0.0144
cifar100,1,0.3,0.7,46,4.5802,0.0147
cifar100,1,0.3,0.7,47,4.5799,0.0147
cifar100,1,0.3,0.7,48,4.5785,0.0148
cifar100,1,0.3,0.7,49,4.5784,0.0151
cifar100,1,0.3,0.7,50,4.5778,0.0153
cifar100,1,0.3,0.7,51,4.5766,0.0159
cifar100,1,0.3,0.7,52,4.5764,0.0163
cifar100,1,0.3,0.7,53,4.5763,0.0165
cifar100,1,0.3,0.7,54,4.5747,0.0166
cifar100,1,0.3,0.7,55,4.5747,0.0168
cifar100,1,0.3,0.7,56,4.574,0.0168
cifar100,1,0.3,0.7,57,4.5727,0.0169
cifar100,1,0.3,0.7,58,4.5723,0.0169
cifar100,1,0.3,0.7,59,4.571,0.0169
cifar100,1,0.3,0.7,60,4.5707,0.0171
cifar100,1,0.3,0.7,61,4.5699,0.0172
cifar100,1,0.3,0.7,62,4.5694,0.0174
cifar100,1,0.3,0.7,63,4.568,0.0175
cifar100,1,0.3,0.7,64,4.5677,0.0177
cifar100,1,0.3,0.7,65,4.5672,0.0179
cifar100,1,0.3,0.7,66,4.5659,0.0179
cifar100,1,0.3,0.7,67,4.5657,0.0184
cifar100,1,0.3,0.7,68,4.5638,0.0185
cifar100,1,0.3,0.7,69,4.5631,0.0188
cifar100,1,0.3,0.7,70,4.5619,0.0189
cifar100,1,0.3,0.7,71,4.5611,0.0191
cifar100,1,0.3,0.7,72,4.5609,0.0194
cifar100,1,0.3,0.7,73,4.5598,0.0197
cifar100,1,0.3,0.7,74,4.5585,0.0199
cifar100,1,0.3,0.7,75,4.5583,0.02
cifar100,1,0.3,0.7,76,4.556,0.0203
cifar100,1,0.3,0.7,77,4.5566,0.0204
cifar100,1,0.3,0.7,78,4.5544,0.0207
cifar100,1,0.3,0.7,79,4.5541,0.0209
cifar100,1,0.3,0.7,80,4.5529,0.0212
cifar100,1,0.3,0.7,81,4.5509,0.0214
cifar100,1,0.3,0.7,82,4.5517,0.0215
cifar100,1,0.3,0.7,83,4.5498,0.0216
cifar100,1,0.3,0.7,84,4.5498,0.0216
cifar100,1,0.3,0.7,85,4.5463,0.0218
cifar100,1,0.3,0.7,86,4.546,0.0222
cifar100,1,0.3,0.7,87,4.5462,0.0222
cifar100,1,0.3,0.7,88,4.5432,0.0225
cifar100,1,0.3,0.7,89,4.5428,0.0229
cifar100,1,0.3,0.7,90,4.5417,0.023
cifar100,1,0.3,0.7,91,4.5399,0.0231
cifar100,1,0.3,0.7,92,4.5392,0.0232
cifar100,1,0.3,0.7,93,4.538,0.0235
cifar100,1,0.3,0.7,94,4.5366,0.0234
cifar100,1,0.3,0.7,95,4.5356,0.0236
cifar100,1,0.3,0.7,96,4.5342,0.0239
cifar100,1,0.3,0.7,97,4.5336,0.0239
cifar100,1,0.3,0.7,98,4.5313,0.0241
cifar100,1,0.3,0.7,99,4.5314,0.0241
cifar100,1,0.3,0.7,100,4.5285,0.0243
cifar100,1,0.3,0.7,101,4.5276,0.0244
cifar100,1,0.3,0.7,102,4.5263,0.0246
cifar100,1,0.3,0.7,103,4.5248,0.0246
cifar100,1,0.3,0.7,104,4.5228,0.0249
cifar100,1,0.3,0.7,105,4.522,0.0252
cifar100,1,0.3,0.7,106,4.5211,0.0252
cifar100,1,0.3,0.7,107,4.5187,0.0249
cifar100,1,0.3,0.7,108,4.5173,0.0249
cifar100,1,0.3,0.7,109,4.5161,0.0249
cifar100,1,0.3,0.7,110,4.5139,0.0249
cifar100,1,0.3,0.7,111,4.513,0.0252
cifar100,1,0.3,0.7,112,4.5117,0.0255
cifar100,1,0.3,0.7,113,4.5088,0.026
cifar100,1,0.3,0.7,114,4.5079,0.0262
cifar100,1,0.3,0.7,115,4.5065,0.0266
cifar100,1,0.3,0.7,116,4.5048,0.0268
cifar100,1,0.3,0.7,117,4.5018,0.027
cifar100,1,0.3,0.7,118,4.5024,0.0276
cifar100,1,0.3,0.7,119,4.4994,0.0277
cifar100,1,0.3,0.7,120,4.4974,0.0279
cifar100,1,0.3,0.7,121,4.4949,0.0283
cifar100,1,0.3,0.7,122,4.495,0.0284
cifar100,1,0.3,0.7,123,4.4928,0.0287
cifar100,1,0.3,0.7,124,4.4906,0.029
cifar100,1,0.3,0.7,125,4.488,0.029
cifar100,1,0.3,0.7,126,4.4855,0.0295
cifar100,1,0.3,0.7,127,4.4843,0.0299
cifar100,1,0.3,0.7,128,4.4837,0.0305
cifar100,1,0.3,0.7,129,4.4789,0.0307
cifar100,1,0.3,0.7,130,4.4783,0.0312
cifar100,1,0.3,0.7,131,4.4763,0.0312
cifar100,1,0.3,0.7,132,4.4752,0.0317
cifar100,1,0.3,0.7,133,4.4721,0.0319
cifar100,1,0.3,0.7,134,4.4698,0.0323
cifar100,1,0.3,0.7,135,4.468,0.0328
cifar100,1,0.3,0.7,136,4.465,0.0327
cifar100,1,0.3,0.7,137,4.4638,0.033
cifar100,1,0.3,0.7,138,4.464,0.0332
cifar100,1,0.3,0.7,139,4.4587,0.0337
cifar100,1,0.3,0.7,140,4.4576,0.0341
cifar100,1,0.3,0.7,141,4.457,0.0346
cifar100,1,0.3,0.7,142,4.4521,0.0351
cifar100,1,0.3,0.7,143,4.4516,0.0357
cifar100,1,0.3,0.7,144,4.4497,0.0361
cifar100,1,0.3,0.7,145,4.4442,0.0367
cifar100,1,0.3,0.7,146,4.4434,0.0375
cifar100,1,0.3,0.7,147,4.4432,0.0375
cifar100,1,0.3,0.7,148,4.4417,0.0377
cifar100,1,0.3,0.7,149,4.4365,0.038
cifar100,1,0.3,0.7,150,4.4347,0.0383
cifar100,1,0.3,0.7,151,4.4342,0.0392
cifar100,1,0.3,0.7,152,4.4293,0.04
cifar100,1,0.3,0.7,153,4.4287,0.0406
cifar100,1,0.3,0.7,154,4.426,0.0411
cifar100,1,0.3,0.7,155,4.423,0.0415
cifar100,1,0.3,0.7,156,4.4204,0.0422
cifar100,1,0.3,0.7,157,4.4215,0.0424
cifar100,1,0.3,0.7,158,4.4151,0.0435
cifar100,1,0.3,0.7,159,4.4139,0.0438
cifar100,1,0.3,0.7,160,4.4122,0.0441
cifar100,1,0.3,0.7,161,4.4081,0.0447
cifar100,1,0.3,0.7,162,4.4095,0.0456
cifar100,1,0.3,0.7,163,4.403,0.0462
cifar100,1,0.3,0.7,164,4.4044,0.0459
cifar100,1,0.3,0.7,165,4.3997,0.0463
cifar100,1,0.3,0.7,166,4.3974,0.0467
cifar100,1,0.3,0.7,167,4.3962,0.0465
cifar100,1,0.3,0.7,168,4.394,0.0467
cifar100,1,0.3,0.7,169,4.3913,0.0467
cifar100,1,0.3,0.7,170,4.3867,0.0476
cifar100,1,0.3,0.7,171,4.3885,0.0478
cifar100,1,0.3,0.7,172,4.3839,0.0482
cifar100,1,0.3,0.7,173,4.3821,0.0483
cifar100,1,0.3,0.7,174,4.3809,0.0491
cifar100,1,0.3,0.7,175,4.3793,0.0494
cifar100,1,0.3,0.7,176,4.3751,0.05
cifar100,1,0.3,0.7,177,4.3731,0.05
cifar100,1,0.3,0.7,178,4.3702,0.0496
cifar100,1,0.3,0.7,179,4.3689,0.0499
cifar100,1,0.3,0.7,180,4.3674,0.0505
cifar100,1,0.3,0.7,181,4.3614,0.0505
cifar100,1,0.3,0.7,182,4.3632,0.0504
cifar100,1,0.3,0.7,183,4.3578,0.0511
cifar100,1,0.3,0.7,184,4.3575,0.0516
cifar100,1,0.3,0.7,185,4.353,0.052
cifar100,1,0.3,0.7,186,4.3506,0.0524
cifar100,1,0.3,0.7,187,4.3516,0.0529
cifar100,1,0.3,0.7,188,4.3471,0.0524
cifar100,1,0.3,0.7,189,4.3458,0.0526
cifar100,1,0.3,0.7,190,4.3468,0.0523
cifar100,1,0.3,0.7,191,4.3421,0.0525
cifar100,1,0.3,0.7,192,4.3384,0.0527
cifar100,1,0.3,0.7,193,4.3391,0.0523
cifar100,1,0.3,0.7,194,4.3363,0.0526
cifar100,1,0.3,0.7,195,4.3339,0.0527
cifar100,1,0.3,0.7,196,4.3344,0.0528
cifar100,1,0.3,0.7,197,4.3286,0.0532
cifar100,1,0.3,0.7,198,4.3283,0.0533
cifar100,1,0.3,0.7,199,4.3291,0.0534
cifar100,1,0.3,0.7,200,4.3223,0.0539
cifar100,1,0.2,0.9,1,4.6084,0.0104
cifar100,1,0.2,0.9,2,4.6049,0.0106
cifar100,1,0.2,0.9,3,4.6032,0.0106
cifar100,1,0.2,0.9,4,4.602,0.0115
cifar100,1,0.2,0.9,5,4.6009,0.0118
cifar100,1,0.2,0.9,6,4.5998,0.0121
cifar100,1,0.2,0.9,7,4.5992,0.0132
cifar100,1,0.2,0.9,8,4.5987,0.0136
cifar100,1,0.2,0.9,9,4.5975,0.0138
cifar100,1,0.2,0.9,10,4.5968,0.0149
cifar100,1,0.2,0.9,11,4.5964,0.0162
cifar100,1,0.2,0.9,12,4.5955,0.0166
cifar100,1,0.2,0.9,13,4.5948,0.0177
cifar100,1,0.2,0.9,14,4.5943,0.0183
cifar100,1,0.2,0.9,15,4.5939,0.0189
cifar100,1,0.2,0.9,16,4.5929,0.0194
cifar100,1,0.2,0.9,17,4.5921,0.0198
cifar100,1,0.2,0.9,18,4.5917,0.0205
cifar100,1,0.2,0.9,19,4.5904,0.0206
cifar100,1,0.2,0.9,20,4.59,0.021
cifar100,1,0.2,0.9,21,4.5892,0.0214
cifar100,1,0.2,0.9,22,4.5893,0.0221
cifar100,1,0.2,0.9,23,4.5875,0.0227
cifar100,1,0.2,0.9,24,4.5871,0.0237
cifar100,1,0.2,0.9,25,4.5864,0.0238
cifar100,1,0.2,0.9,26,4.5854,0.0244
cifar100,1,0.2,0.9,27,4.5848,0.0245
cifar100,1,0.2,0.9,28,4.5839,0.0251
cifar100,1,0.2,0.9,29,4.5826,0.0256
cifar100,1,0.2,0.9,30,4.5821,0.0265
cifar100,1,0.2,0.9,31,4.5812,0.0263
cifar100,1,0.2,0.9,32,4.5802,0.0261
cifar100,1,0.2,0.9,33,4.5799,0.0261
cifar100,1,0.2,0.9,34,4.5781,0.0257
cifar100,1,0.2,0.9,35,4.5777,0.0261
cifar100,1,0.2,0.9,36,4.5763,0.0266
cifar100,1,0.2,0.9,37,4.5755,0.0269
cifar100,1,0.2,0.9,38,4.5739,0.0275
cifar100,1,0.2,0.9,39,4.573,0.0274
cifar100,1,0.2,0.9,40,4.5722,0.0277
cifar100,1,0.2,0.9,41,4.5716,0.0281
cifar100,1,0.2,0.9,42,4.5697,0.0282
cifar100,1,0.2,0.9,43,4.569,0.0283
cifar100,1,0.2,0.9,44,4.5673,0.0286
cifar100,1,0.2,0.9,45,4.566,0.0285
cifar100,1,0.2,0.9,46,4.5647,0.0294
cifar100,1,0.2,0.9,47,4.5642,0.0295
cifar100,1,0.2,0.9,48,4.5621,0.0294
cifar100,1,0.2,0.9,49,4.5609,0.03
cifar100,1,0.2,0.9,50,4.5606,0.0301
cifar100,1,0.2,0.9,51,4.5587,0.0301
cifar100,1,0.2,0.9,52,4.5571,0.0304
cifar100,1,0.2,0.9,53,4.5558,0.0306
cifar100,1,0.2,0.9,54,4.5542,0.0308
cifar100,1,0.2,0.9,55,4.553,0.031
cifar100,1,0.2,0.9,56,4.5501,0.0311
cifar100,1,0.2,0.9,57,4.5494,0.031
cifar100,1,0.2,0.9,58,4.5476,0.0313
cifar100,1,0.2,0.9,59,4.5456,0.0314
cifar100,1,0.2,0.9,60,4.545,0.0314
cifar100,1,0.2,0.9,61,4.5427,0.0313
cifar100,1,0.2,0.9,62,4.5406,0.0318
cifar100,1,0.2,0.9,63,4.5385,0.032
cifar100,1,0.2,0.9,64,4.5368,0.0317
cifar100,1,0.2,0.9,65,4.5347,0.0318
cifar100,1,0.2,0.9,66,4.5339,0.0318
cifar100,1,0.2,0.9,67,4.5309,0.0317
cifar100,1,0.2,0.9,68,4.5301,0.0322
cifar100,1,0.2,0.9,69,4.5267,0.0325
cifar100,1,0.2,0.9,70,4.5245,0.0325
cifar100,1,0.2,0.9,71,4.5236,0.0329
cifar100,1,0.2,0.9,72,4.521,0.0332
cifar100,1,0.2,0.9,73,4.5183,0.0331
cifar100,1,0.2,0.9,74,4.5148,0.0333
cifar100,1,0.2,0.9,75,4.5144,0.0335
cifar100,1,0.2,0.9,76,4.511,0.0332
cifar100,1,0.2,0.9,77,4.5087,0.0335
cifar100,1,0.2,0.9,78,4.5067,0.034
cifar100,1,0.2,0.9,79,4.5038,0.0341
cifar100,1,0.2,0.9,80,4.5,0.0344
cifar100,1,0.2,0.9,81,4.499,0.0339
cifar100,1,0.2,0.9,82,4.4957,0.0342
cifar100,1,0.2,0.9,83,4.4959,0.0343
cifar100,1,0.2,0.9,84,4.4895,0.0344
cifar100,1,0.2,0.9,85,4.4888,0.0345
cifar100,1,0.2,0.9,86,4.4847,0.0346
cifar100,1,0.2,0.9,87,4.4826,0.035
cifar100,1,0.2,0.9,88,4.4792,0.0354
cifar100,1,0.2,0.9,89,4.4755,0.0352
cifar100,1,0.2,0.9,90,4.4737,0.0356
cifar100,1,0.2,0.9,91,4.469,0.0359
cifar100,1,0.2,0.9,92,4.4685,0.0363
cifar100,1,0.2,0.9,93,4.4603,0.0365
cifar100,1,0.2,0.9,94,4.4605,0.0367
cifar100,1,0.2,0.9,95,4.457,0.0376
cifar100,1,0.2,0.9,96,4.4541,0.038
cifar100,1,0.2,0.9,97,4.4503,0.0386
cifar100,1,0.2,0.9,98,4.4464,0.0392
cifar100,1,0.2,0.9,99,4.4447,0.0393
cifar100,1,0.2,0.9,100,4.4412,0.0395
cifar100,1,0.2,0.9,101,4.436,0.0403
cifar100,1,0.2,0.9,102,4.4352,0.0406
cifar100,1,0.2,0.9,103,4.4294,0.0408
cifar100,1,0.2,0.9,104,4.4279,0.0409
cifar100,1,0.2,0.9,105,4.4231,0.0414
cifar100,1,0.2,0.9,106,4.4214,0.0419
cifar100,1,0.2,0.9,107,4.4165,0.0419
cifar100,1,0.2,0.9,108,4.4162,0.0421
cifar100,1,0.2,0.9,109,4.4109,0.0428
cifar100,1,0.2,0.9,110,4.4049,0.0435
cifar100,1,0.2,0.9,111,4.4032,0.044
cifar100,1,0.2,0.9,112,4.3987,0.0444
cifar100,1,0.2,0.9,113,4.3959,0.0448
cifar100,1,0.2,0.9,114,4.3926,0.0453
cifar100,1,0.2,0.9,115,4.3888,0.0454
cifar100,1,0.2,0.9,116,4.3844,0.0463
cifar100,1,0.2,0.9,117,4.3835,0.047
cifar100,1,0.2,0.9,118,4.3784,0.0474
cifar100,1,0.2,0.9,119,4.3776,0.0479
cifar100,1,0.2,0.9,120,4.3693,0.0489
cifar100,1,0.2,0.9,121,4.3674,0.0488
cifar100,1,0.2,0.9,122,4.3667,0.0493
cifar100,1,0.2,0.9,123,4.3598,0.0498
cifar100,1,0.2,0.9,124,4.3607,0.0504
cifar100,1,0.2,0.9,125,4.3538,0.0515
cifar100,1,0.2,0.9,126,4.3518,0.0518
cifar100,1,0.2,0.9,127,4.3473,0.0518
cifar100,1,0.2,0.9,128,4.3485,0.0536
cifar100,1,0.2,0.9,129,4.3418,0.0545
cifar100,1,0.2,0.9,130,4.3404,0.0548
cifar100,1,0.2,0.9,131,4.3343,0.0552
cifar100,1,0.2,0.9,132,4.3343,0.0561
cifar100,1,0.2,0.9,133,4.3302,0.0565
cifar100,1,0.2,0.9,134,4.3281,0.0574
cifar100,1,0.2,0.9,135,4.3247,0.0574
cifar100,1,0.2,0.9,136,4.3208,0.0575
cifar100,1,0.2,0.9,137,4.3223,0.058
cifar100,1,0.2,0.9,138,4.3152,0.0581
cifar100,1,0.2,0.9,139,4.3122,0.0588
cifar100,1,0.2,0.9,140,4.3088,0.0591
cifar100,1,0.2,0.9,141,4.3063,0.0599
cifar100,1,0.2,0.9,142,4.3064,0.0607
cifar100,1,0.2,0.9,143,4.2988,0.0612
cifar100,1,0.2,0.9,144,4.2976,0.0619
cifar100,1,0.2,0.9,145,4.2986,0.0626
cifar100,1,0.2,0.9,146,4.2914,0.0631
cifar100,1,0.2,0.9,147,4.2909,0.064
cifar100,1,0.2,0.9,148,4.289,0.0649
cifar100,1,0.2,0.9,149,4.287,0.0662
cifar100,1,0.2,0.9,150,4.2824,0.0672
cifar100,1,0.2,0.9,151,4.2825,0.0675
cifar100,1,0.2,0.9,152,4.2797,0.0688
cifar100,1,0.2,0.9,153,4.2735,0.0689
cifar100,1,0.2,0.9,154,4.2739,0.0691
cifar100,1,0.2,0.9,155,4.2699,0.0692
cifar100,1,0.2,0.9,156,4.2723,0.0695
cifar100,1,0.2,0.9,157,4.271,0.0699
cifar100,1,0.2,0.9,158,4.2637,0.0701
cifar100,1,0.2,0.9,159,4.2621,0.0701
cifar100,1,0.2,0.9,160,4.2636,0.0704
cifar100,1,0.2,0.9,161,4.2556,0.0707
cifar100,1,0.2,0.9,162,4.2581,0.0712
cifar100,1,0.2,0.9,163,4.2543,0.072
cifar100,1,0.2,0.9,164,4.2518,0.0726
cifar100,1,0.2,0.9,165,4.2552,0.0732
cifar100,1,0.2,0.9,166,4.2463,0.0732
cifar100,1,0.2,0.9,167,4.2447,0.0736
cifar100,1,0.2,0.9,168,4.245,0.0741
cifar100,1,0.2,0.9,169,4.2405,0.075
cifar100,1,0.2,0.9,170,4.2398,0.0761
cifar100,1,0.2,0.9,171,4.2363,0.0761
cifar100,1,0.2,0.9,172,4.2353,0.0768
cifar100,1,0.2,0.9,173,4.2339,0.0772
cifar100,1,0.2,0.9,174,4.2351,0.0777
cifar100,1,0.2,0.9,175,4.23,0.0777
cifar100,1,0.2,0.9,176,4.2259,0.078
cifar100,1,0.2,0.9,177,4.2248,0.0784
cifar100,1,0.2,0.9,178,4.2269,0.0789
cifar100,1,0.2,0.9,179,4.2226,0.0791
cifar100,1,0.2,0.9,180,4.217,0.0798
cifar100,1,0.2,0.9,181,4.2195,0.0803
cifar100,1,0.2,0.9,182,4.2157,0.0808
cifar100,1,0.2,0.9,183,4.2187,0.0812
cifar100,1,0.2,0.9,184,4.2154,0.0816
cifar100,1,0.2,0.9,185,4.2085,0.0816
cifar100,1,0.2,0.9,186,4.2078,0.0812
cifar100,1,0.2,0.9,187,4.2116,0.0821
cifar100,1,0.2,0.9,188,4.2064,0.0815
cifar100,1,0.2,0.9,189,4.2023,0.0822
cifar100,1,0.2,0.9,190,4.2015,0.0822
cifar100,1,0.2,0.9,191,4.2044,0.0827
cifar100,1,0.2,0.9,192,4.1997,0.0834
cifar100,1,0.2,0.9,193,4.1979,0.0837
cifar100,1,0.2,0.9,194,4.192,0.0837
cifar100,1,0.2,0.9,195,4.1978,0.0836
cifar100,1,0.2,0.9,196,4.1924,0.0843
cifar100,1,0.2,0.9,197,4.1877,0.0842
cifar100,1,0.2,0.9,198,4.1933,0.0852
cifar100,1,0.2,0.9,199,4.1872,0.0855
cifar100,1,0.2,0.9,200,4.1845,0.0856
cifar100,1,0.3,0.9,1,4.6075,0.0121
cifar100,1,0.3,0.9,2,4.6055,0.0133
cifar100,1,0.3,0.9,3,4.6036,0.0129
cifar100,1,0.3,0.9,4,4.603,0.013
cifar100,1,0.3,0.9,5,4.6016,0.0126
cifar100,1,0.3,0.9,6,4.6011,0.0124
cifar100,1,0.3,0.9,7,4.6008,0.0117
cifar100,1,0.3,0.9,8,4.5999,0.0126
cifar100,1,0.3,0.9,9,4.5994,0.0127
cifar100,1,0.3,0.9,10,4.5987,0.0126
cifar100,1,0.3,0.9,11,4.5983,0.013
cifar100,1,0.3,0.9,12,4.5979,0.0137
cifar100,1,0.3,0.9,13,4.5972,0.0143
cifar100,1,0.3,0.9,14,4.5967,0.015
cifar100,1,0.3,0.9,15,4.5965,0.0153
cifar100,1,0.3,0.9,16,4.5956,0.0152
cifar100,1,0.3,0.9,17,4.5952,0.0153
cifar100,1,0.3,0.9,18,4.5948,0.0158
cifar100,1,0.3,0.9,19,4.5946,0.0156
cifar100,1,0.3,0.9,20,4.5938,0.0156
cifar100,1,0.3,0.9,21,4.5937,0.0161
cifar100,1,0.3,0.9,22,4.5931,0.0164
cifar100,1,0.3,0.9,23,4.5927,0.0163
cifar100,1,0.3,0.9,24,4.5917,0.0165
cifar100,1,0.3,0.9,25,4.5916,0.0165
cifar100,1,0.3,0.9,26,4.5911,0.0168
cifar100,1,0.3,0.9,27,4.5905,0.0171
cifar100,1,0.3,0.9,28,4.5899,0.0167
cifar100,1,0.3,0.9,29,4.5893,0.0168
cifar100,1,0.3,0.9,30,4.5889,0.017
cifar100,1,0.3,0.9,31,4.5886,0.0173
cifar100,1,0.3,0.9,32,4.5883,0.0173
cifar100,1,0.3,0.9,33,4.5874,0.0173
cifar100,1,0.3,0.9,34,4.5872,0.017
cifar100,1,0.3,0.9,35,4.5865,0.0169
cifar100,1,0.3,0.9,36,4.5861,0.0169
cifar100,1,0.3,0.9,37,4.5859,0.0168
cifar100,1,0.3,0.9,38,4.5847,0.0166
cifar100,1,0.3,0.9,39,4.5843,0.0165
cifar100,1,0.3,0.9,40,4.5841,0.0163
cifar100,1,0.3,0.9,41,4.583,0.0162
cifar100,1,0.3,0.9,42,4.5833,0.0162
cifar100,1,0.3,0.9,43,4.5817,0.0162
cifar100,1,0.3,0.9,44,4.5812,0.0162
cifar100,1,0.3,0.9,45,4.5813,0.0161
cifar100,1,0.3,0.9,46,4.581,0.0164
cifar100,1,0.3,0.9,47,4.5795,0.0166
cifar100,1,0.3,0.9,48,4.5787,0.0168
cifar100,1,0.3,0.9,49,4.5784,0.0168
cifar100,1,0.3,0.9,50,4.5775,0.0168
cifar100,1,0.3,0.9,51,4.5774,0.0169
cifar100,1,0.3,0.9,52,4.577,0.0169
cifar100,1,0.3,0.9,53,4.5756,0.017
cifar100,1,0.3,0.9,54,4.5753,0.0172
cifar100,1,0.3,0.9,55,4.5747,0.0175
cifar100,1,0.3,0.9,56,4.5735,0.0178
cifar100,1,0.3,0.9,57,4.5732,0.0179
cifar100,1,0.3,0.9,58,4.5718,0.0179
cifar100,1,0.3,0.9,59,4.5713,0.0178
cifar100,1,0.3,0.9,60,4.5714,0.0182
cifar100,1,0.3,0.9,61,4.5696,0.0183
cifar100,1,0.3,0.9,62,4.5695,0.0182
cifar100,1,0.3,0.9,63,4.5684,0.0181
cifar100,1,0.3,0.9,64,4.5677,0.0182
cifar100,1,0.3,0.9,65,4.5672,0.0186
cifar100,1,0.3,0.9,66,4.5663,0.0189
cifar100,1,0.3,0.9,67,4.5654,0.0192
cifar100,1,0.3,0.9,68,4.5649,0.0193
cifar100,1,0.3,0.9,69,4.5637,0.0196
cifar100,1,0.3,0.9,70,4.5634,0.0197
cifar100,1,0.3,0.9,71,4.562,0.0199
cifar100,1,0.3,0.9,72,4.5614,0.0203
cifar100,1,0.3,0.9,73,4.5597,0.0207
cifar100,1,0.3,0.9,74,4.56,0.0208
cifar100,1,0.3,0.9,75,4.5593,0.0208
cifar100,1,0.3,0.9,76,4.5575,0.0208
cifar100,1,0.3,0.9,77,4.5554,0.0208
cifar100,1,0.3,0.9,78,4.5561,0.0211
cifar100,1,0.3,0.9,79,4.5545,0.0211
cifar100,1,0.3,0.9,80,4.5528,0.021
cifar100,1,0.3,0.9,81,4.5519,0.021
cifar100,1,0.3,0.9,82,4.5516,0.021
cifar100,1,0.3,0.9,83,4.5501,0.0216
cifar100,1,0.3,0.9,84,4.5486,0.0218
cifar100,1,0.3,0.9,85,4.548,0.0223
cifar100,1,0.3,0.9,86,4.5468,0.0226
cifar100,1,0.3,0.9,87,4.5464,0.0233
cifar100,1,0.3,0.9,88,4.5448,0.024
cifar100,1,0.3,0.9,89,4.5432,0.0243
cifar100,1,0.3,0.9,90,4.5421,0.0247
cifar100,1,0.3,0.9,91,4.5407,0.0253
cifar100,1,0.3,0.9,92,4.5395,0.026
cifar100,1,0.3,0.9,93,4.5386,0.0273
cifar100,1,0.3,0.9,94,4.5378,0.0276
cifar100,1,0.3,0.9,95,4.5356,0.028
cifar100,1,0.3,0.9,96,4.5344,0.0283
cifar100,1,0.3,0.9,97,4.5346,0.0289
cifar100,1,0.3,0.9,98,4.5332,0.0295
cifar100,1,0.3,0.9,99,4.5311,0.0299
cifar100,1,0.3,0.9,100,4.5287,0.0304
cifar100,1,0.3,0.9,101,4.5278,0.0313
cifar100,1,0.3,0.9,102,4.5267,0.0319
cifar100,1,0.3,0.9,103,4.526,0.0328
cifar100,1,0.3,0.9,104,4.5235,0.0334
cifar100,1,0.3,0.9,105,4.5226,0.0344
cifar100,1,0.3,0.9,106,4.52,0.0346
cifar100,1,0.3,0.9,107,4.5194,0.0353
cifar100,1,0.3,0.9,108,4.5177,0.0358
cifar100,1,0.3,0.9,109,4.5149,0.0365
cifar100,1,0.3,0.9,110,4.5144,0.0366
cifar100,1,0.3,0.9,111,4.5137,0.0368
